ANOMES,ANOEXERCICIO,MES,NOMEORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA,CNPJORGAO,RECEITAREALIZADA
201306,2013,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-513333.33,"DEDUÇÃO DE MULTAS E JUROS DE MORA",2872448000120,-1278048.31
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DOS TRIBUTOS",,-127.86
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE MULTAS E JUROS DE MORA DOS TRIBUTOS",,-127.86
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",1409655000180,-221009.1
201306,2013,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE MULTAS POR AUTO DE INFRAÇÃO",3280530000129,0.0
201306,2013,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DE MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO E FISCALIZAÇÃO",3537650000169,-1616.8600000000001
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE MULTAS POR INFRAÇÃO AS NORMAS DE REGULAÇÃO E FISCALIZAÇÃO",,0.0
201306,2013,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-513333.33,"DEDUÇÃO DE MULTAS PREVISTAS PELA LEGISLAÇÃO DE TRÂNSITO",2872448000120,-1278048.31
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA",,-227.73000000000002
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",,-227.73000000000002
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE OUTRAS MULTAS E JUROS DE MORA NÃO TRIBUTARIA",,-227.73000000000002
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS",,0.0
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS",6084202000145,0.0
201306,2013,Jun,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",3520933000106,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",,-529311.87
201306,2013,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE OUTRAS RECEITAS CORRENTES",3280530000129,-529311.87
201306,2013,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",6064227000187,-259835.52000000002
201306,2013,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-9449666.67,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",2872448000120,-4.722498996E7
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",1409655000180,-5702.24
201306,2013,Jun,FUNEBOM,Indireta,Executivo,,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",14786724000117,0.0
201306,2013,Jun,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,,"DEDUÇÃO DE OUTRAS TAXAS PELA PRESTAÇÃO DE SERVIÇOS",2088698000174,-399262.56
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE OUTRAS TRANSFERÊNCIAS DECONVÊNIOS DA UNIÃO",,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE OUTRAS TRANSFERÊNCIAS DECONVÊNIOS DA UNIÃO",,0.0
201306,2013,Jun,"GOIÁS TURISMO-AGÊNCIA GOIANA DE TURISMO",Indireta,Executivo,,"DEDUÇÃO DE OUTRAS TRANSFERÊNCIAS DECONVÊNIOS DA UNIÃO",3549463000103,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE OUTROS SERVIÇOS ADMINISTRATIVOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE OUTROS SERVIÇOS AGROPECUARIOS",,-35.4
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE OUTROS SERVIÇOS EDUCACIONAIS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE OUTROS SERVIÇOS EDUCACIONAIS",,0.0
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DE OUTROS SERVIÇOS EDUCACIONAIS",1112580000171,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE RECEITA DE AMORTIZAÇÃO DE EMPRESTIMOS - PRODUZIR",,0.0
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DE RECEITA DE AMORTIZAÇÃO DE EMPRESTIMOS - PRODUZIR",4352350000178,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE RECEITA DE AMORTIZAÇÃO DE EMPRESTIMOS DIVERSOS",,0.0
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DE RECEITA DE AMORTIZAÇÃO DE EMPRESTIMOS DIVERSOS",4352350000178,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,-1.4682783333E8,"DEDUÇÃO DE RECEITA DE ICMS P/ FORMAÇÃO DO FUNDEB",,-1.2980789085E8
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE RECEITA DE MULTAS E JUROS DE MORA DE OUTRAS RECEITAS",,-227.73000000000002
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-4666.67,"DEDUÇÃO DE RECEITA DE SERVIÇOS DE PROCESSAMENTO DE DADOS",,-1127097.38
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-4666.67,"DEDUÇÃO DE RECEITA DE SERVIÇOS DE PROCESSAMENTO DE DADOS",,-1127097.38
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE RECEITAS DE VALORES MOBILIÁRIOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE RECEITAS DE VALORES MOBILIÁRIOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE RECEITAS DIVERSAS",,-245124.65
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE RECEITAS DIVERSAS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE REMUNERAÇÃO DE OUTROS DEP. DE REC. NÃO VINCULADOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE RESTITUIÇÃO DE PAGAMENTOS INDEVIDOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE RESTITUIÇÕES",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE RESTITUIÇÕES",,0.0
201306,2013,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-4666.67,"DEDUÇÃO DE SERVIÇO DE UTILIZAÇÃO DO SISTEMA OPERACIONAL DO DETRAN",2872448000120,-795598.15
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-4666.67,"DEDUÇÃO DE SERVIÇO DE UTILIZAÇÃO DO SISTEMA OPERACIONAL DO DETRAN",,-795598.15
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DE SERVIÇOS DE JUROS DE EMPRESTIMOS",4352350000178,0.0
201306,2013,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE SERVIÇOS DE VACINAÇÃO ANIMAL",6064227000187,-56.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE SERVIÇOS DE VACINAÇÃO ANIMAL",,-56.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE SERVIÇOS EDUCACIONAIS",,0.0
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,,"DEDUÇÃO DE SERVIÇOS EDUCACIONAIS",1112580000171,0.0
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,,"DEDUÇÃO DE SERVIÇOS FINANCEIROS",4352350000178,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-1916.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - MICROPRODUZIR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-1916.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - MICROPRODUZIR",,0.0
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,-1916.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - MICROPRODUZIR",4352350000178,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-1925250.0,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - PRODUZIR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-1925250.0,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO - PRODUZIR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-54666.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO DO LOGPRODUZIR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-54666.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO DO LOGPRODUZIR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-54666.67,"DEDUÇÃO DE TAXA DE ANTECIPAÇÃO DO LOGPRODUZIR",,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE TAXA DE CADASTRO E ESTABELECIMENTOS COMERCIAIS",,-3196.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE TAXA DE EXPEDIÇÃO DE DOCUMENTOS",,-11198.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE TAXA DE INSPENÇÃO E FISCALIZAÇÃO",,-966.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE TAXA DE REGISTRO DE AGROINDUSTRIA",,-610.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE TAXA DE SERVIÇOS AGROPECUARIOS",,-15644.53
201306,2013,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE TAXA DE TRANSITO ANIMAL - GTA",6064227000187,-229199.37
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE TAXA DE TRANSITO ANIMAL - GTA",,-229199.37
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO DE TAXA DE TRANSITO ANIMAL - GTA",,-229199.37
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE TAXA DE TRANSITO DE PRODUTOS E SUBPRODUTOS DE ORIGEM ANIMAL",,-732.0
201306,2013,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE TAXAS",6064227000187,-259835.52000000002
201306,2013,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,,"DEDUÇÃO DE TAXAS",3537650000169,-966.0
201306,2013,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-9449666.67,"DEDUÇÃO DE TAXAS",2872448000120,-4.722498996E7
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-1.347141667E7,"DEDUÇÃO DE TAXAS",,-7.188580355E7
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,-4021750.0,"DEDUÇÃO DE TAXAS",,-2.399504727E7
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE TAXAS",1409655000180,-5702.24
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-9449666.67,"DEDUÇÃO DE TAXAS",,-4.788505404E7
201306,2013,Jun,"FUNDO DE FOM. AO DESENV. ECON.E SOCIAL",Direta,Executivo,,"DEDUÇÃO DE TAXAS",3280530000129,-2.399504727E7
201306,2013,Jun,FUNEBOM,Indireta,Executivo,,"DEDUÇÃO DE TAXAS",14786724000117,0.0
201306,2013,Jun,"AG. GOIANA DE TRANSP. E OBRAS PUBLICAS",Indireta,Executivo,,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",3520933000106,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",,-5702.24
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",,-2.399504727E7
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,-9449666.67,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",,-7.162500203E7
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,-9449666.67,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",,-4.762425252E7
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",2658753000114,0.0
201306,2013,Jun,"JUNTA COMERCIAL EST. GOIÁS - JUCEG",Indireta,Executivo,,"DEDUÇÃO DE TAXAS DE SERVIÇOS ESTADUAIS",2088698000174,-399262.56
201306,2013,Jun,"AG. GOIANA DE DEFESA AGROPECUARIA",Indireta,Executivo,,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",6064227000187,-259835.52000000002
201306,2013,Jun,"DEP. EST. DE TRÂNSITO DE GOIÁS- DETRAN",Indireta,Executivo,-9449666.67,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",2872448000120,-4.722498996E7
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-1.347141667E7,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",,-7.188483755E7
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",,-5702.24
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",1409655000180,-5702.24
201306,2013,Jun,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",Direta,Executivo,,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",2658753000114,0.0
201306,2013,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-1926416.67,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",4354889000166,
201306,2013,Jun,"PROTEGE GOIAS",Direta,Executivo,-1926416.67,"DEDUÇÃO DE TAXAS PELA PRESTAÇÃO DE SERVIÇOS",6084202000145,0.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DE TAXAS PELO EXERCICIO DE PODER DE POLICIA",,-966.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO DE TAXAS PELO EXERCICIO DE PODER DE POLICIA",,-966.0
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,-4562000.0,"DEDUÇÃO DO ADICIONAL ICMS - FUNDO ESTADUAL COMBATE A POBREZA",,-9169402.28
201306,2013,Jun,"FUNDO SOCIAL DE LOTERIA",Direta,Executivo,-4562000.0,"DEDUÇÃO DO ADICIONAL ICMS - FUNDO ESTADUAL COMBATE A POBREZA",4354889000166,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO DO IMPOSTO S/ A RENDA E PROVENTOS DE QUALQUER NATUREZA",,-470.56
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,,"DEDUÇÃO POR INFRAÇÃO AS NORMAS AGROPECUARIAS",,-42831.11
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,,"DEDUÇÃO POR INFRAÇÃO AS NORMAS AGROPECUARIAS",,-42831.11
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,,"DEDUÇÃO RECEITA DE CONCESSÕES E PERMISSÕES - DIREITO DE USO DE BENS PUBLICOS",,0.0
201306,2013,Jun,"FUNDO DE TRANSPORTE",Indireta,Executivo,,"DEDUÇÃO RECEITA DE CONCESSÕES E PERMISSÕES - DIREITO DE USO DE BENS PUBLICOS",13650495000146,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,,"DEDUÇÃO SERVIÇOS ADMINISTRATIVOS",,0.0
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,36999.99,"DEMAIS CONTRIBUICOES SOCIAIS",,
201306,2013,Jun,"FUNDO EST. DA CRIANCA E DO ADOLESCENTE",Direta,Executivo,9583.33,"DEMAIS CONTRIBUICOES SOCIAIS",37879913000130,
201306,2013,Jun,"FUNDO ESTADUAL DE ASSISTENCIA SOCIAL",Direta,Executivo,27333.33,"DEMAIS CONTRIBUICOES SOCIAIS",1038829000146,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,9166.67,"DEMAIS INDENIZACOES",,1025.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,9166.67,"DEMAIS INDENIZACOES",,1025.0
201306,2013,Jun,"JUNTA COMERCIAL DO EST. DE GOIAS-JUCEG",Indireta,Executivo,2250.0,"DEMAIS INDENIZACOES",2088698000174,
201306,2013,Jun,"AG.GOIANA DE DESENV. RURAL E FUNDIARIO",Indireta,Executivo,83.33,"DEMAIS MULTAS",3521741000106,
201306,2013,Jun,"FUNDO PENINT. ESTADUAL - FUNPES",Indireta,Executivo,,"DEMAIS MULTAS",10879198000189,0.0
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,2741833.33,"DEMAIS OPERAÇÕES DE CRÉDITO EXTERNAS",,
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,2741833.33,"DEMAIS OPERAÇÕES DE CRÉDITO EXTERNAS",1409655000180,
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,1.7180391667E8,"DEMAIS OPERAÇÕES DE CRÉDITO INTERNAS",,
201306,2013,Jun,"AGENCIA GOIANA DE DESENVOLV. REGIONAL",Indireta,Executivo,5645833.33,"DEMAIS RECEITAS",3540410000113,
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,277916.66000000003,"DEMAIS RECEITAS",,145475.41
201306,2013,Jun,"FUNDAÇÃO AMPARO PESQ. E.GOIAS - FAPEG",Indireta,Executivo,4166.67,"DEMAIS RECEITAS",8156102000102,
201306,2013,Jun,FUNDESP-PJ,Direta,Judiciário,250000.0,"DEMAIS RECEITAS",2050330000117,7726394.08
201306,2013,Jun,"FUNDO CAP. SERV. E MOD. - FUNCAM",Direta,Executivo,1.133683333E7,"DEMAIS RECEITAS",13301077000143,0.0
201306,2013,Jun,"FUNDO DE APORTE À CELG D. S.A - FUNAC",Direta,Executivo,833.33,"DEMAIS RECEITAS",16961597000170,
201306,2013,Jun,"FUNDO DE ARTE E CULT. DO EST. GO",Direta,Executivo,666666.67,"DEMAIS RECEITAS",15540894000180,
201306,2013,Jun,"FUNDO DE FINANC. DO BANCO DO POVO GOIÁS",Direta,Executivo,,"DEMAIS RECEITAS",17850814000118,0.0
201306,2013,Jun,"FUNDO DE TRANSPORTE",Indireta,Executivo,2500333.33,"DEMAIS RECEITAS",13650495000146,
201306,2013,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,16666.670000000002,"DEMAIS RECEITAS",544963000156,
201306,2013,Jun,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",Direta,Legislativo,2500.0,"DEMAIS RECEITAS",7766390000154,
201306,2013,Jun,FUNPRODUZIR,Direta,Executivo,3333.33,"DEMAIS RECEITAS",4352350000178,0.0
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,9583.33,"DEMAIS RESTITUICOES",,61527.81
201306,2013,Jun,"FUNDO DE FOMENTO A MINERACAO",Direta,Executivo,500.0,"DEMAIS SERVICOS",3609406000164,
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,30166.66,"DEMAIS SERVICOS DE CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS",,6837.04
201306,2013,Jun,"FUNDO ESP. DE DESENVOLV. RURAL-FUNDER",Direta,Executivo,,"DEMAIS SERVICOS DE CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS",985566000110,400.0
201306,2013,Jun,"FUNDO PART.A INDUSTRIALIZACAO-FOMENTAR",Direta,Executivo,83.33,"DEMAIS SERVICOS DE CONSULTORIA, ASSISTENCIA TECNICA E ANALISE DE PROJETOS",1460666000195,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,2283999.99,"DEMAIS TAXAS PELA PRESTACAO DE SERVICOS",,118938.48
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,20833.33,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS PRÓ-ESPORTE",,
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,20833.33,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS PRÓ-ESPORTE",,
201306,2013,Jun,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",Indireta,Executivo,1250.0,"DEMAIS TAXAS PELO EXERCICIO DO PODER DE POLICIA",3537650000169,3096.2200000000003
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,1250.0,"DEMAIS TAXAS PELO EXERCICIO DO PODER DE POLICIA",,3096.2200000000003
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1250.0,"DEMAIS TAXAS PELO EXERCICIO DO PODER DE POLICIA",,3096.2200000000003
201306,2013,Jun,"AGENCIA GOIANA DE ESPORTE E LAZER",Indireta,Executivo,1028333.33,"DEMAIS TRANSFERENCIAS UNIAO",5470294000139,397416.78
201306,2013,Jun,"ESTADO DE GOIAS",N/A,N/A,1.420616666E7,"DEMAIS TRANSFERENCIAS UNIAO",,1018385.15
201306,2013,Jun,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",N/A,N/A,1.317783333E7,"DEMAIS TRANSFERENCIAS UNIAO",,620968.37
201306,2013,Jun,"ESTADO DE GOIAS - TESOURO ESTADUAL",N/A,Executivo,1.317783333E7,"DEMAIS TRANSFERENCIAS UNIAO",1409655000180,620968.37
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,1028333.33,"DEMAIS TRANSFERENCIAS UNIAO",,397416.78
201306,2013,Jun,"FUNDO ESPECIAL DE SAUDE - FUNESA",Direta,Executivo,333.34000000000003,DIVIDENDOS,544963000156,
201306,2013,Jun,"UNIVERSIDADE ESTADUAL DE GOIAS",Indireta,Executivo,166.66,DIVIDENDOS,1112580000171,0.0
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,4999.99,"DOACOES DE PESSOAS FISICAS",,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5083.32,"DOACOES DE PESSOAS FISICAS",,
201306,2013,Jun,FUNEBOM,Indireta,Executivo,1666.67,"DOACOES DE PESSOAS FISICAS",14786724000117,
201306,2013,Jun,"ESTADO DE GOIAS - PODER EXECUTIVO",N/A,N/A,5083.32,"DOACOES DE PESSOAS FISICAS AO FECAD",,
201306,2013,Jun,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",N/A,N/A,83.33,"DOACOES DE PESSOAS FISICAS AO FECAD",,
201306,2013,Jun,"FUNDO EST. CENTRO CULT. OSCAR NIEMEYER",Direta,Executivo,833.33,"DOACOES DE PESSOAS FISICAS AO FECAD",14188263000180,
201306,2013,Jun,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",Direta,Executivo,833.33,"DOACOES DE PESSOAS FISICAS AO FECAD",743928000166,
201306,2013,Jun,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",N/A,N/A,5833.33,"DOACOES DE PESSOAS JURIDICAS",,
